0.900286	0.608978	0.39602
-0.201041	-0.125629	-0.0591138
-0.0932697	-0.0306512	0.0208243
-0.115731	-0.115238	-0.104548
-0.0347037	-0.0599706	-0.0825175
0.0778202	0.0300932	-0.0079346
0.0384933	-0.0656495	-0.117293
0.0966254	0.0753817	0.0366592
0.0587435	0.15747	0.225455
0.0970806	0.0742004	0.0424889
0.068492	0.0457792	0.0313703
-0.229444	-0.145822	-0.0722921
-0.150322	-0.059781	0.0161639
-0.0595577	-0.0384706	0.000473811
-0.119957	-0.0876081	-0.0422178
-0.0802547	-0.0935251	-0.113521
